date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:47:17	95863/95863	---M--	200	added ('OK')	image/png	etag:%22OaBCKKhbyyTvjxHuYPTHXDqiYnwEcb//UUjtFVM+F7w%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-mon-jun-29-2026-15-29-24-gmt-0500-colombia-standard-time-high.png?enable-io=true&enable=upscale&crop=1%3A1&width=800	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-mon-jun-29-2026-15-29-24-gmt-0500-colombia-standard-time-high1e22.png	(from https://www.heartavenueassociation.com/about-us-our-work/partnerships)
20:47:18	391893/391893	---M--	200	added ('OK')	image/png	etag:%22VekAWwCoKbFVX227UV+4TqdL9AkaxYNvnkGpuIq492U%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-tue-jun-30-2026-02-20-06-gmt-0500-colombia-standard-time-high.png?enable-io=true&enable=upscale&crop=1%3A1&width=800	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-tue-jun-30-2026-02-20-06-gmt-0500-colombia-standard-time-high1e22.png	(from https://www.heartavenueassociation.com/about-us-our-work/partnerships)
20:47:19	442/442	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Aug%202026%2001:47:19%20GMT	https://www.heartavenueassociation.com/hullables	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/hullables.af.delayed	(from https://www.heartavenueassociation.com/about-us-our-work/partnerships)
20:47:20	66687/66687	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202026%2001:47:20%20GMT	https://www.heartavenueassociation.com/hullabless	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/hullabless.html	(from https://www.heartavenueassociation.com/about-us-our-work/partnerships)
20:47:20	51681/51681	---M--	200	added ('OK')	image/png	etag:%22F5QSyrKxdPChnfMojlTP/LnZhkc26fSRL4doPWAQfWQ%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/image-high-6fkemc.png?enable-io=true&enable=upscale&crop=1%3A1&width=800	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/image-high-6fkemc1e22.png	(from https://www.heartavenueassociation.com/about-us-our-work/partnerships)
20:47:20	131038/131038	---M--	200	added ('OK')	image/png	etag:%22Py1u3qq9I7fM98mPYhae9hNDwo98DQXOG/crRPt629M%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sun-jul-05-2026-12-36-24-gmt-0500-colombia-standard-time-high.png?enable-io=true&enable=upscale&crop=1%3A1&width=800	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sun-jul-05-2026-12-36-24-gmt-0500-colombia-standard-time-high1e22.png	(from https://www.heartavenueassociation.com/about-us-our-work/partnerships)
20:47:20	1144697/1144697	---M--	200	added ('OK')	image/png	etag:%22ozdiGb2oxCTq6koqmR+yvf3dXHlp4NB5/OJbmoarIeg%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-tue-jun-30-2026-00-25-50-gmt-0500-colombia-standard-time-high.png?enable-io=true&enable=upscale&crop=1%3A1&width=800	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-tue-jun-30-2026-00-25-50-gmt-0500-colombia-standard-time-high1e22.png	(from https://www.heartavenueassociation.com/about-us-our-work/partnerships)
20:47:21	0/-1	---M--	301	error ('')			https://www.heartavenueassociation.com/our-work-impact	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/our-work-impact.b5.delayed	(from https://www.heartavenueassociation.com/digital-library)
20:47:21	426371/426371	---M--	200	added ('OK')	image/png	etag:%22cEv99YMGKoyW4dhHijTIhF9rIsBTlSe8U9oculdO0L4%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-fri-jul-03-2026-10-14-32-gmt-0500-colombia-standard-time-high.png?enable-io=true&enable=upscale&crop=1%3A1&width=800	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-fri-jul-03-2026-10-14-32-gmt-0500-colombia-standard-time-high1e22.png	(from https://www.heartavenueassociation.com/about-us-our-work/partnerships)
20:47:22	59013/59013	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Aug%202026%2001:47:22%20GMT	https://www.heartavenueassociation.com/'https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sun-jun-28-2026-05-34-49-gmt-0500-colombia-standard-time-standard.png?enable-io=true&fit=bounds&width=1920&height=1920'	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/'https_/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sun-jun-28-2026-05-34-49-gmt-0500-colombia-standard-time-standard.b60450.delayed	(from https://www.heartavenueassociation.com/digital-library)
20:47:22	0/-1	---M--	301	error ('')			https://www.heartavenueassociation.com/our-work-impact	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/our-work-impact.b7.delayed	(from https://www.heartavenueassociation.com/digital-library/storybooks)
20:47:24	59013/59013	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Aug%202026%2001:47:23%20GMT	https://www.heartavenueassociation.com/'https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-fri-jul-03-2026-10-46-09-gmt-0500-colombia-standard-time-standard.png?enable-io=true&fit=bounds&width=1920&height=1920'	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/'https_/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-fri-jul-03-2026-10-46-09-gmt-0500-colombia-standard-time-standard.b80450.delayed	(from https://www.heartavenueassociation.com/digital-library/storybooks)
20:47:24	82158/82158	---M--	200	added ('OK')	image/jpeg	etag:%22LzyJThM2N4vL4W5w6YcymT8SLlX5QzAlRKpMQ86ON44%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/cover-high.jpg?enable-io=true&enable=upscale&crop=0.6943%3A1&width=800	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/cover-high0da8.jpg	(from https://www.heartavenueassociation.com/digital-library/storybooks)
20:47:25	670/670	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Aug%202026%2001:47:25%20GMT	https://www.heartavenueassociation.com/the-pendant-of-the-earth-by-isamar-rojas	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/the-pendant-of-the-earth-by-isamar-rojas.ba.delayed	(from https://www.heartavenueassociation.com/digital-library/storybooks)
20:47:26	998098/998098	---M--	200	added ('OK')	image/png	etag:%22NryUD7fCzClKjQbo7jL4t7IwQcNHc2mKidZQuV846qE%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sun-jun-28-2026-08-10-35-gmt-0500-colombia-standard-time-high.png?enable-io=true&enable=upscale&crop=0.756%3A1%2Coffset-y56&width=800	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sun-jun-28-2026-08-10-35-gmt-0500-colombia-standard-time-highe25d.png	(from https://www.heartavenueassociation.com/digital-library/storybooks)
20:47:26	77806/77806	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202026%2001:47:26%20GMT	https://www.heartavenueassociation.com/digital-library/storybooks/the-pendant-of-the-earth-by-isamar-rojas	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/digital-library/storybooks/the-pendant-of-the-earth-by-isamar-rojas.html	(from https://www.heartavenueassociation.com/digital-library/storybooks)
20:47:26	146442/146442	---M--	200	added ('OK')	image/png	etag:%22Qlejmyzvh1VSKmyoBt0eUfgx7eDDtynb4cZBWNuT+T0%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sun-jun-28-2026-08-23-22-gmt-0500-colombia-standard-time-standard.png	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sun-jun-28-2026-08-23-22-gmt-0500-colombia-standard-time-standard.png	(from https://www.heartavenueassociation.com/digital-library/storybooks)
20:47:26	1039692/1039692	---M--	200	added ('OK')	image/png	etag:%22v9/1LHfcO8gofdn5WpKNInOgHo6t1Zki9RiiND48Zlc%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sun-jun-28-2026-08-14-48-gmt-0500-colombia-standard-time-high.png?enable-io=true&enable=upscale&crop=0.756%3A1&width=800	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sun-jun-28-2026-08-14-48-gmt-0500-colombia-standard-time-highcf47.png	(from https://www.heartavenueassociation.com/digital-library/storybooks)
20:47:28	337283/337283	---M--	200	added ('OK')	image/png	etag:%22+LQF9aFx+xiBtpvFNfFt243wleUEzHyWv/+zKPnvBPc%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/captura-de-pantalla-2026-06-28-071935-high.png?enable-io=true&fit=bounds&width=540&height=540&quality=40	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/captura-de-pantalla-2026-06-28-071935-highc88b.png	(from https://www.heartavenueassociation.com/digital-library/storybooks)
20:47:28	72329/72329	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202026%2001:47:28%20GMT	https://www.heartavenueassociation.com/product/23507671/english-textbook-curso-de-ingles-basico-spanish-to-english	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/product/23507671/english-textbook-curso-de-ingles-basico-spanish-to-english.html	(from https://www.heartavenueassociation.com/digital-library/storybooks)
20:47:29	71410/71410	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202026%2001:47:29%20GMT	https://www.heartavenueassociation.com/product/23508221/clara-the-capybara-in-trujillo-dual-language-english-spanish	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/product/23508221/clara-the-capybara-in-trujillo-dual-language-english-spanish.html	(from https://www.heartavenueassociation.com/digital-library/storybooks)
20:47:29	103098/103098	---M--	200	added ('OK')	image/png	etag:%22f98iprJmyB2H+OrQOIOq7d1HkiCVbdUDqL5PWvIC2Bo%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/captura-de-pantalla-2026-06-28-082745-high.png?enable-io=true&fit=bounds&width=540&height=540&quality=40	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/captura-de-pantalla-2026-06-28-082745-highc88b.png	(from https://www.heartavenueassociation.com/digital-library/storybooks)
20:47:30	303987/303987	---M--	200	added ('OK')	image/png	etag:%22YUcZ6E9Y55WELc16Q+n0AnAPP6ZgHQbuR523KJxT8KM%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/captura-de-pantalla-2026-06-28-083240-high.png?enable-io=true&fit=bounds&width=540&height=540&quality=40	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/captura-de-pantalla-2026-06-28-083240-highc88b.png	(from https://www.heartavenueassociation.com/digital-library/storybooks)
20:47:31	72615/72615	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202026%2001:47:30%20GMT	https://www.heartavenueassociation.com/product/23508261/the-pendant-of-the-earth	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/product/23508261/the-pendant-of-the-earth.html	(from https://www.heartavenueassociation.com/digital-library/storybooks)
20:47:32	71853/71853	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202026%2001:47:31%20GMT	https://www.heartavenueassociation.com/product/23644932/coleccion-frobly-mobly-edicion-espanol	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/product/23644932/coleccion-frobly-mobly-edicion-espanol.html	(from https://www.heartavenueassociation.com/digital-library/storybooks)
20:47:32	11143/11143	---M--	200	added ('OK')	image/jpeg	etag:%22hvfg+NlCu0x+PkOwAheowK5SdCtm4vw+zxa9AswdwXI%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/cover-high-gsdq1v.jpg?enable-io=true&fit=bounds&width=540&height=540&quality=40	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/cover-high-gsdq1vc88b.jpg	(from https://www.heartavenueassociation.com/digital-library/storybooks)
20:47:33	0/-1	---M--	301	error ('')			https://www.heartavenueassociation.com/our-work-impact	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/our-work-impact.c7.delayed	(from https://www.heartavenueassociation.com/blog-journalism/3246510_son-la-luz-y-el-brillo-lo-mas-cercano-a-la-divinidad)
20:47:33	0/-1	---M--	301	error ('')			https://www.heartavenueassociation.com/our-work-impact	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/our-work-impact.c9.delayed	(from https://www.heartavenueassociation.com/blog-journalism/3246490_el-centro-compartido-frente-a-la-verticalidad-y-el-retorno-a-la-tribu)
20:47:33	423016/423016	---M--	200	added ('OK')	image/png	etag:%22b8v4q+Sooe86f9ex+TEubAKA61LH8Be0BRe8sqIon1g%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sat-jun-27-2026-23-06-17-gmt-0500-colombia-standard-time-high.png?enable-io=true&enable=upscale&crop=3.194%3A1%2Coffset-y89&width=800	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sat-jun-27-2026-23-06-17-gmt-0500-colombia-standard-time-highc37a.png	(from https://www.heartavenueassociation.com/blog-journalism/3246510_son-la-luz-y-el-brillo-lo-mas-cercano-a-la-divinidad)
20:47:33	0/-1	---M--	301	error ('')			https://www.heartavenueassociation.com/our-work-impact	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/our-work-impact.cb.delayed	(from https://www.heartavenueassociation.com/blog-journalism/3246482_como-influyen-los-colores-de-nuestras-ciudades-en-el-diseno-grafico-actual)
20:47:33	0/-1	---M--	301	error ('')			https://www.heartavenueassociation.com/our-work-impact	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/our-work-impact.cd.delayed	(from https://www.heartavenueassociation.com/blog-journalism/3246520_la-dictadura-del-me-gusta-el-desuso-del-criterio-propio-en-las-camaras-de-eco)
20:47:33	39064/39064	---M--	200	added ('OK')	image/jpeg	etag:%228/soy5EEK+GtfCsVHKRNx+WRlXaDFtNa0E+WQzDP8YM%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pexels-kimsanxw-46102905-18031391-high.jpg?enable-io=true&enable=upscale&crop=3.1014%3A1%2Coffset-y81&width=800	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pexels-kimsanxw-46102905-18031391-high240c.jpg	(from https://www.heartavenueassociation.com/blog-journalism/3246482_como-influyen-los-colores-de-nuestras-ciudades-en-el-diseno-grafico-actual)
20:47:33	248011/248011	---M--	200	added ('OK')	image/png	etag:%22SqXirffXEL1AHXqwUqJVgNnaGxJpczsNhe8egdF0JDw%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sat-jun-27-2026-21-44-16-gmt-0500-colombia-standard-time-high.png?enable-io=true&enable=upscale&crop=5.404%3A1&width=800	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sat-jun-27-2026-21-44-16-gmt-0500-colombia-standard-time-high44ad.png	(from https://www.heartavenueassociation.com/blog-journalism/3246490_el-centro-compartido-frente-a-la-verticalidad-y-el-retorno-a-la-tribu)
20:47:34	242959/242959	---M--	200	added ('OK')	image/png	etag:%22RQbepLwk3NWC05HRvt0wKKeJy9TPs9zLVFgKqZvG2SI%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sat-jun-27-2026-23-35-35-gmt-0500-colombia-standard-time-high.png?enable-io=true&enable=upscale&crop=2.8764%3A1%2Coffset-y66&width=800	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sat-jun-27-2026-23-35-35-gmt-0500-colombia-standard-time-high035a.png	(from https://www.heartavenueassociation.com/blog-journalism/3246520_la-dictadura-del-me-gusta-el-desuso-del-criterio-propio-en-las-camaras-de-eco)
20:47:34	0/-1	---M--	301	error ('')			https://www.heartavenueassociation.com/our-work-impact	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/our-work-impact.d0.delayed	(from https://www.heartavenueassociation.com/blog-journalism/3246288_el-movimiento-4b-coreano-una-utopia-en-latinoamerica-o-una-posibilidad-contra-el-sistema)
20:47:34	1068/1068	---MC-	200	added ('OK')	text/javascript	date:Sat,%2001%20Aug%202026%2001:47:34%20GMT	https://www.google.com/recaptcha/enterprise.js?hl=en&render=explicit	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.google.com/recaptcha/enterprised027.js	(from https://www.heartavenueassociation.com/blog-journalism/3246288_el-movimiento-4b-coreano-una-utopia-en-latinoamerica-o-una-posibilidad-contra-el-sistema)
20:47:34	0/-1	---M--	301	error ('')			https://www.heartavenueassociation.com/our-work-impact	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/our-work-impact.d2.delayed	(from https://www.heartavenueassociation.com/blog-journalism/3246507_colgar-el-dolor-al-sol-el-arte-sanador-de-monica-mayer)
20:47:35	0/-1	---M--	301	error ('')			https://www.heartavenueassociation.com/our-work-impact	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/our-work-impact.d3.delayed	(from https://www.heartavenueassociation.com/blog-journalism/3246496_el-arte-como-medicina-en-ayacucho-puede-un-pincel-sanar-lo-que-las-palabras-callan)
20:47:35	41770/41770	---M--	200	added ('OK')	image/jpeg	etag:%22VZxxNK7d7SJ55wDpDPR5uw9ntYEFUfcXHx1tqF2hfYI%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/d8f04d4f333a030ac8fbc63e692a78a6-high.jpg?enable-io=true&enable=upscale&crop=3.3333%3A1&width=800	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/d8f04d4f333a030ac8fbc63e692a78a6-higha0b2.jpg	(from https://www.heartavenueassociation.com/blog-journalism/3246288_el-movimiento-4b-coreano-una-utopia-en-latinoamerica-o-una-posibilidad-contra-el-sistema)
20:47:35	0/-1	---M--	301	error ('')			https://www.heartavenueassociation.com/our-work-impact	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/our-work-impact.d5.delayed	(from https://www.heartavenueassociation.com/blog-journalism/3246487_los-gatos-y-egipto-introduccion-a-su-historia)
20:47:35	380014/380014	---M--	200	added ('OK')	image/png	etag:%22eHd5/U2wmyiuEjpVcFHHhs1XMv3TC1Ji+KxBQKwaFCM%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sat-jun-27-2026-22-09-28-gmt-0500-colombia-standard-time-high.png?enable-io=true&enable=upscale&crop=3.1532%3A1&width=800	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sat-jun-27-2026-22-09-28-gmt-0500-colombia-standard-time-high64a6.png	(from https://www.heartavenueassociation.com/blog-journalism/3246496_el-arte-como-medicina-en-ayacucho-puede-un-pincel-sanar-lo-que-las-palabras-callan)
20:47:35	0/-1	---M--	301	error ('')			https://www.heartavenueassociation.com/our-work-impact	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/our-work-impact.d7.delayed	(from https://www.heartavenueassociation.com/blog-journalism/3246475_el-arte-que-sana-dairo-vargas-y-la-salud-mental-en-la-infancia-y-juventud)
20:47:35	428850/428850	---M--	200	added ('OK')	image/png	etag:%22NhbZ7HXhGRPldf1xY6fyqeuDhnG1hDM4q27KnqTEbhk%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sat-jun-27-2026-21-33-17-gmt-0500-colombia-standard-time-high.png?enable-io=true&enable=upscale&crop=2.6952%3A1&width=800	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sat-jun-27-2026-21-33-17-gmt-0500-colombia-standard-time-highd52e.png	(from https://www.heartavenueassociation.com/blog-journalism/3246487_los-gatos-y-egipto-introduccion-a-su-historia)
20:47:35	0/-1	---M--	301	error ('')			https://www.heartavenueassociation.com/our-work-impact	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/our-work-impact.d9.delayed	(from https://www.heartavenueassociation.com/blog-journalism/3246462_museos-sin-paredes-la-sabiduria-infinita-de-nuestras-abuelas)
20:47:35	463216/463216	---M--	200	added ('OK')	image/png	etag:%222bAMTbtwKzYbuYhEMWhEUoZpTJRgzPWJqn/LlRPKJCM%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/duplicate-1-high-ru93hk.png?enable-io=true&enable=upscale&crop=2.306%3A1&width=800	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/duplicate-1-high-ru93hke874.png	(from https://www.heartavenueassociation.com/blog-journalism/3246475_el-arte-que-sana-dairo-vargas-y-la-salud-mental-en-la-infancia-y-juventud)
20:47:36	0/-1	---M--	301	error ('')			https://www.heartavenueassociation.com/our-work-impact	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/our-work-impact.db.delayed	(from https://www.heartavenueassociation.com/blog-journalism/3246495_la-metafisica-del-brillo-por-que-los-mortales-amamos-el-oro)
20:47:36	403170/403170	---M--	200	added ('OK')	image/png	etag:%22NnKsJJBpORhjAOFUd2xVV1kJLs55JQzD6XCNCDCNqhs%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sat-jun-27-2026-20-10-24-gmt-0500-colombia-standard-time-high.png?enable-io=true&enable=upscale&crop=1.8972%3A1%2Coffset-y55&width=800	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sat-jun-27-2026-20-10-24-gmt-0500-colombia-standard-time-higha094.png	(from https://www.heartavenueassociation.com/blog-journalism/3246462_museos-sin-paredes-la-sabiduria-infinita-de-nuestras-abuelas)
20:47:36	0/-1	---M--	301	error ('')			https://www.heartavenueassociation.com/our-work-impact	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/our-work-impact.dd.delayed	(from https://www.heartavenueassociation.com/blog-journalism/3246501_de-latinoamerica-a-la-nasa-mujeres-stem-que-rompieron-las-reglas-y-hacen-historia)
20:47:36	250430/250430	---M--	200	added ('OK')	image/png	etag:%22AcPu08mO5JziMDZt0WQoMTCa6SCv8xYL0obsQBJEPN8%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sat-jun-27-2026-21-57-05-gmt-0500-colombia-standard-time-high.png?enable-io=true&enable=upscale&crop=4.329%3A1&width=800	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sat-jun-27-2026-21-57-05-gmt-0500-colombia-standard-time-highfa7b.png	(from https://www.heartavenueassociation.com/blog-journalism/3246495_la-metafisica-del-brillo-por-que-los-mortales-amamos-el-oro)
20:47:36	581586/581586	---M--	200	added ('OK')	image/png	etag:%22EQgl+GVJo6zlkfI+H+oVAleOiuuurVoLOAQBnutrfqc%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sat-jun-27-2026-22-18-39-gmt-0500-colombia-standard-time-high.png?enable-io=true&enable=upscale&crop=1.5088%3A1&width=800	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sat-jun-27-2026-22-18-39-gmt-0500-colombia-standard-time-high3f3d.png	(from https://www.heartavenueassociation.com/blog-journalism/3246501_de-latinoamerica-a-la-nasa-mujeres-stem-que-rompieron-las-reglas-y-hacen-historia)
20:47:36	578920/578920	---M--	200	added ('OK')	image/png	etag:%22J62oDKuZaj4oxo2U/e9c1NEoR9qfJL3uBc1EA+0dEvw%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sat-jun-27-2026-22-20-51-gmt-0500-colombia-standard-time-high.png?enable-io=true&enable=upscale&crop=1.3159%3A1&width=800	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sat-jun-27-2026-22-20-51-gmt-0500-colombia-standard-time-high8ab4.png	(from https://www.heartavenueassociation.com/blog-journalism/3246501_de-latinoamerica-a-la-nasa-mujeres-stem-que-rompieron-las-reglas-y-hacen-historia)
20:47:36	589201/589201	---M--	200	added ('OK')	image/png	etag:%22IhEiSpnfqVTngID7JKjEoeAURy+vdadgOly1IvbQwVo%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sat-jun-27-2026-22-22-26-gmt-0500-colombia-standard-time-high.png?enable-io=true&enable=upscale&crop=1.3767%3A1&width=800	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sat-jun-27-2026-22-22-26-gmt-0500-colombia-standard-time-high59cc.png	(from https://www.heartavenueassociation.com/blog-journalism/3246501_de-latinoamerica-a-la-nasa-mujeres-stem-que-rompieron-las-reglas-y-hacen-historia)
